,Datetime,RecordNumber,Batt_V,PTemp_C,Flux_Wattspersqrmeter,Raw_flux_milivolts,cs_temp,x_or,y_or,z_or,PRESSURE_mbar,Temp_C,RelHumidity,WindSpeed_mPers,WindDir_0North,Rain_mmTotal,TEMP_C,PRESSURE_mmhg,VOLTAGE,DEPTH_m,DISOLVEDO2_%sat,PH,SPECIFICCONDUCTIVITY_milisiemensPercm,SPECIFICGRAVITY,TOTALDISSOLVEDSOLIDS_gramPerLiter,na
0,5/31/2021 0:00,1127227,12.70932584,26.23539326,-10.43686517,-0.503179775,18.89,1.184685393,-0.789516854,-1.431932584,1015.183594,21.77707865,54.72910112,0.378932584,40.75039326,0,25.33337923,763,6.04214811,2.566252163,0,7.030073923,0.22583839,0.997081297,0.144536567,0
1,5/31/2021 0:15,1127316.5,12.70288889,25.82211111,-10.40341111,-0.5016,18.55144444,1.216522222,-0.753388889,-1.438522222,1015.183594,21.37688889,56.95411111,0.523611111,44.30858889,0,25.33429438,763,6.04261737,2.576745775,0,7.030721904,0.225801217,0.997081146,0.144512776,0
2,5/31/2021 0:30,1127406.5,12.69533333,25.478,-10.08777778,-0.486444444,18.388,1.207888889,-0.767466667,-1.440822222,1015.183594,20.98788889,59.08311111,1.609166667,33.73358889,0,25.33422401,763,6.043132359,2.573777994,0,7.028062262,0.225704179,0.997081095,0.144450672,0
3,5/31/2021 0:45,1127496.5,12.69155556,25.28744444,-10.33433333,-0.498244444,18.32922222,1.175588889,-0.801022222,-1.433455556,1015.183594,20.86355556,60.38166667,1.3025,36.07218889,0,25.33455537,763,6.042820191,2.573714646,0,7.02532429,0.225595412,0.997080968,0.14438106,0
4,5/31/2021 1:00,1127586.5,12.68033333,25.13044444,-8.622788889,-0.415722222,18.40444444,1.193333333,-0.774266667,-1.431866667,1015.339233,20.99866667,60.20855556,1.241111111,51.27631111,0,25.3349618,763,6.043134711,2.587195662,0,7.025684936,0.225834032,0.997080997,0.144533776,0
5,5/31/2021 1:15,1127676.5,12.67288889,24.99866667,-9.311677778,-0.449044444,18.16155556,1.208777778,-0.798222222,-1.456488889,1015.339233,20.78922222,61.12444444,0.266666667,39.51067778,0,25.33432596,763,6.043236415,2.592361633,0,7.025524204,0.225868848,0.997081207,0.14455606,0
6,5/31/2021 1:30,1127766.5,12.66911111,24.68355556,-9.039477778,-0.435866667,17.80411111,1.194122222,-0.809677778,-1.450688889,1015.339233,20.51066667,62.32533333,0.153055556,95.11048889,0,25.33404093,763,6.043134711,2.568371452,0,7.026072125,0.225832399,0.997081168,0.144532732,0
7,5/31/2021 1:45,1127856.5,12.66311111,24.31622222,-10.30733333,-0.496966667,17.26266667,1.197566667,-0.762755556,-1.428522222,1015.339233,20.05944444,64.57744444,0.053611111,38.35588889,0,25.33440243,763,6.043028303,2.581773961,0,7.024538406,0.225784725,0.997081125,0.144502221,0
8,5/31/2021 2:00,1127946.5,12.65133333,24.00011111,-7.460544444,-0.359811111,17.24077778,1.1947,-0.785122222,-1.436655556,1015.506531,20.01088889,65.11833333,0.5725,56.71521111,0,25.33332287,763,6.042508022,2.569778956,0,7.023303579,0.225751851,0.997081341,0.144481182,0
9,5/31/2021 2:15,1128036.5,12.64166667,23.948,-8.735811111,-0.421244444,17.61466667,1.191377778,-0.7927,-1.4628,1015.506531,19.97633333,65.58244444,2.764166667,30.52814444,0,25.3339311,763,6.043238179,2.558979548,0,7.024011704,0.225840937,0.997081158,0.144538197,0
10,5/31/2021 2:30,1128126.5,12.63333333,24.23166667,-9.150666667,-0.4412,18.12533333,1.231244444,-0.770033333,-1.514777778,1015.506531,20.34388889,62.97411111,3.1525,32.33432222,0,25.3349547,763,6.043132359,2.567167565,0,7.022221365,0.225856516,0.99708091,0.144548168,0
11,5/31/2021 2:45,1128216.5,12.62611111,24.478,-9.220666667,-0.444655556,18.02933333,1.315,-0.948366667,-1.790211111,1015.506531,20.05355556,64.95055556,3.978333333,57.60276667,0,25.33498018,763,6.042924247,2.575474506,0,7.021086449,0.225928809,0.997081004,0.144594435,0
12,5/31/2021 3:00,1128306.5,12.61877778,24.47411111,-9.336111111,-0.450166667,17.70277778,1.193355556,-0.635755556,-1.733955556,1015.583618,19.69733333,67.77588889,4.025833333,43.62433333,0,25.33493645,763,6.043238179,2.589013966,0,7.02336637,0.225786571,0.997081029,0.144503402,0
13,5/31/2021 3:15,1128396.5,12.61133333,24.31211111,-9.250666667,-0.446022222,17.409,1.233477778,-0.785855556,-1.682711111,1015.583618,19.40466667,70.52455556,4.03,43.76588889,0,25.3349547,763,6.042820191,2.567423638,0,7.022822697,0.225643061,0.997080837,0.144411556,0
14,5/31/2021 3:30,1128486.5,12.60333333,24.07988889,-9.065555556,-0.437155556,17.11866667,1.176055556,-0.715166667,-1.586477778,1015.583618,19.10088889,73.15111111,3.805,50.70173333,0,25.33456473,763,6.043238179,2.565445917,0,7.022123738,0.225565229,0.997080907,0.144361743,0
15,5/31/2021 3:45,1128576.5,12.59922222,23.85366667,-8.7413,-0.421477778,16.95733333,1.2548,-0.865222222,-1.771611111,1015.583618,18.92633333,75.29555556,4.000833333,47.78683333,0,25.33442792,763,6.042820191,2.586719768,0,7.020692457,0.225673601,0.997081091,0.144431102,0
16,5/31/2021 4:00,1128666.5,12.60222222,23.70622222,-8.509233333,-0.410277778,16.90533333,1.1359,-0.599066667,-1.659388889,1015.773926,18.86366667,77.256,4.050833333,47.0432,0,25.33489522,763,6.042508022,2.598158324,0,7.02198076,0.225620219,0.997080998,0.144396937,0
17,5/31/2021 4:15,1128756.5,12.59966667,23.60888889,173.7847333,-0.405744444,16.83977778,1.255677778,-0.837177778,-1.741088889,1015.773926,18.77666667,79.29155556,3.835,48.32322222,0,25.3344211,763,6.042927774,2.582500256,0,7.023578312,0.225676896,0.99708104,0.14443321,0
18,5/31/2021 4:30,1128846.5,12.58833333,23.53488889,-8.279511111,-0.399277778,16.82566667,1.098088889,-0.713244444,-1.615288889,1015.773926,18.75711111,81.41,3.936666667,52.49317778,0,25.33512462,763,6.043028303,2.584627191,0,7.026843141,0.22576081,0.99708091,0.144486916,0
19,5/31/2021 4:45,1128936.5,12.585,23.49211111,-8.129322222,-0.392033333,16.79866667,1.207044444,-0.818455556,-1.769033333,1015.773926,18.71755556,83.18777778,4.175,55.85722222,0,25.33394363,763,6.042820191,2.581633665,0,7.027195993,0.225706987,0.997081177,0.144452469,0
20,5/31/2021 5:00,1129026.5,12.58111111,23.46166667,-8.161522222,-0.393555556,16.79166667,1.129788889,-0.7065,-1.763366667,1015.893005,18.72155556,84.68,3.965833333,57.68522222,0,25.33361851,763,6.043238179,2.578637918,0,7.025131869,0.225539275,0.99708124,0.144345133,0
21,5/31/2021 5:15,1129116.5,12.57455556,23.43688889,-7.998677778,-0.385666667,16.82533333,1.3104,-0.809622222,-1.782355556,1015.893005,18.77655556,85.66777778,3.958333333,56.26505556,0,25.33332339,763,6.043132359,2.580656847,0,7.024399408,0.225581987,0.997081311,0.144372468,0
22,5/31/2021 5:30,1129206.5,12.56355556,23.44811111,-8.027966667,-0.387122222,16.87322222,1.127022222,-0.649055556,-1.641211111,1015.893005,18.81466667,86.29777778,3.630833333,68.24263333,0,25.33462386,763,6.043445116,2.566140301,0,7.023308021,0.225631065,0.997080939,0.144403879,0
23,5/31/2021 5:45,1129296.5,12.55566667,23.45888889,-7.822644444,-0.377177778,16.90588889,1.224222222,-0.722466667,-1.865666667,1015.893005,18.83433333,86.76444444,3.991666667,54.06156667,0,25.3347083,763,6.043236415,2.571723299,0,7.022568857,0.225671505,0.997080945,0.144429761,0
24,5/31/2021 6:00,1129386.5,12.54622222,23.48877778,-7.791733333,-0.3757,16.92766667,1.262711111,-0.898544444,-1.810266667,1016.313477,18.80966667,87.25555556,4.075833333,62.14567778,0,25.33345933,763,6.042924247,2.582568513,0,7.023096778,0.22555483,0.997081256,0.144355087,0
25,5/31/2021 6:15,1129476.5,12.54411111,23.49633333,-7.069422222,-0.340844444,16.91422222,1.245344444,-0.685422222,-1.839622222,1016.313477,18.79766667,87.61555556,4.064166667,59.86088889,0,25.3339311,763,6.043031243,2.580185842,0,7.025822297,0.225448434,0.99708111,0.144286995,0
26,5/31/2021 6:30,1129566.5,12.54177778,23.56322222,-3.126622222,-0.150777778,16.97188889,1.164811111,-0.5591,-1.781088889,1016.313477,18.81266667,87.75555556,4.1225,58.53108889,0,25.33395212,763,6.043236415,2.586434249,0,7.028643519,0.225513952,0.997081164,0.144328926,0
27,5/31/2021 6:45,1129656.5,12.54855556,23.71111111,13.99425556,0.674788889,17.46733333,1.269666667,-0.753022222,-1.786555556,1016.313477,18.87644444,87.61666667,4.025833333,60.81966667,0,25.33411696,763,6.04261737,2.581146282,0,7.027235837,0.225500951,0.997081091,0.144320606,0
28,5/31/2021 7:00,1129746.5,12.56822222,24.09422222,36.05088889,1.738411111,18.35644444,1.238722222,-0.720344444,-1.805088889,1016.902832,19.01711111,87.05777778,3.985,61.37316667,0,25.33392663,763,6.042820191,2.585746467,0,7.022675761,0.225526957,0.997081153,0.144337249,0
29,5/31/2021 7:15,1129836.5,12.588,24.64122222,61.813,2.980666667,19.26377778,1.2575,-0.743377778,-1.815466667,1016.902832,19.24055556,86.37111111,4.045833333,62.24811111,0,25.33389265,763,6.043340472,2.589440664,0,7.026092264,0.225438427,0.997081171,0.144280591,0
30,5/31/2021 7:30,1129926.5,12.60055556,25.26777778,88.939,4.288711111,20.21377778,1.322177778,-0.914644444,-1.930911111,1016.902832,19.525,85.47777778,3.99,68.54744444,0,25.33456473,763,6.042720838,2.583522397,0,7.027068577,0.22545081,0.997080927,0.144288515,0
31,5/31/2021 7:45,1130016.5,12.62155556,25.89766667,114.4333333,5.517955556,20.78766667,1.344833333,-0.816744444,-2.380055556,1016.902832,19.75444444,84.86666667,4.679166667,56.94511111,0,25.33390964,763,6.043236415,2.572776723,0,7.021981892,0.225674767,0.997081184,0.144431847,0
32,5/31/2021 8:00,1130106.5,12.66333333,26.42155556,145.5788889,7.019922222,21.55866667,1.222277778,-0.791322222,-2.146744444,1017.269836,20.13888889,83.7,4.6825,86.62204444,0,25.33402859,763,6.043132359,2.57943262,0,7.02199668,0.225842326,0.997081198,0.144539085,0
33,5/31/2021 8:15,1130196.5,12.70422222,27.07877778,168.1911111,8.1102,22.20333333,1.368577778,-1.047444444,-2.634155556,1017.269836,20.54922222,82.15333333,5.171722222,67.5974,0,25.33377903,763,6.043134711,2.596153407,0,7.021523233,0.225674488,0.997081309,0.144431669,0
34,5/31/2021 8:30,1130286.5,12.73655556,27.60488889,196.9177778,9.495888889,22.83388889,1.211333333,-0.554488889,-2.315744444,1017.269836,20.98155556,80.75488889,4.715055556,81.56711111,0,25.33415586,763,6.043236415,2.587686568,0,7.025238105,0.225706011,0.997081161,0.144451844,0
35,5/31/2021 8:45,1130376.5,12.76966667,28.29655556,231.4922222,11.16255556,23.82211111,1.388322222,-0.953011111,-2.7737,1017.269836,21.47855556,78.98511111,5.294111111,83.13701111,0,25.33272298,763,6.043238179,2.586205228,0,7.024930528,0.225860249,0.997081565,0.144550556,0
36,5/31/2021 9:00,1130466.5,12.80011111,28.81333333,260.1733333,12.54655556,24.14144444,1.342055556,-0.809988889,-2.629888889,1017.649719,21.90166667,77.62455556,5.119111111,81.56192222,0,25.33382468,763,6.042924247,2.60252091,0,7.025740534,0.225824102,0.997081326,0.144527422,0
37,5/31/2021 9:15,1130556.5,12.85311111,29.39011111,294.7655556,14.214,24.66844444,1.361066667,-0.846622222,-2.558833333,1017.649719,22.07466667,77.02988889,5.443333333,72.48022222,0,25.3332979,763,6.042716135,2.561877282,0,7.028916467,0.225834113,0.99708132,0.14453383,0
38,5/31/2021 9:30,1130646.5,12.96588889,29.82722222,329.16,15.87333333,25.22166667,1.294444444,-0.6285,-2.2632,1017.649719,22.47255556,75.82588889,5.043333333,78.645,0,25.33358472,763,6.04261737,2.585533922,0,7.029529795,0.225690191,0.997081303,0.14444172,0
39,5/31/2021 9:45,1130736.5,13.01511111,30.25611111,353.3355556,17.038,25.67266667,1.290988889,-0.894511111,-2.303733333,1017.649719,22.73133333,74.97833333,4.795833333,65.33358889,0,25.3332979,763,6.043236415,2.580613358,0,7.026630689,0.225822304,0.997081383,0.144526271,0
40,5/31/2021 10:00,1130826.5,13.05611111,30.78033333,385.6055556,18.594,27.04988889,1.292533333,-0.740433333,-1.815622222,1018.099182,23.43933333,72.76577778,3.694166667,73.39252222,0,25.33561232,763,6.042720838,2.576203956,0,7.025537658,0.225807871,0.997080742,0.144517034,0
41,5/31/2021 10:15,1130916.5,13.10877778,31.47511111,381.1377778,18.37933333,27.46433333,1.401955556,-0.925855556,-2.129066667,1018.099182,23.82755556,71.23288889,4.246722222,66.02711111,0,25.3363481,763,6.042716135,2.596815818,0,7.027066735,0.225925578,0.997080693,0.144592366,0
42,5/31/2021 10:30,1131006.5,13.15188889,31.79777778,346.1122222,16.68977778,26.68944444,1.412955556,-0.7794,-2.233044444,1018.099182,24.00244444,70.36711111,4.526666667,68.82788889,0,25.33526056,763,6.042820191,2.589336929,0,7.029191816,0.225810832,0.997080917,0.14451893,0
43,5/31/2021 10:45,1131096.5,13.17766667,32.05988889,429.9566667,20.73377778,27.96444444,1.304322222,-0.740611111,-1.808866667,1018.099182,24.60911111,68.62222222,3.915833333,82.09606667,0,25.3354856,763,6.042513901,2.588420235,0,7.028151811,0.225744222,0.99708085,0.144476299,0
44,5/31/2021 11:00,1131186.5,13.17533333,32.86644444,456.9533333,22.03488889,28.55666667,1.250133333,-0.795577778,-1.936277778,1017.915894,24.84222222,67.85022222,4.230833333,66.34188889,0,25.33449589,763,6.043132359,2.582148491,0,7.029521929,0.225872655,0.997081107,0.144558496,0
45,5/31/2021 11:15,1131276.5,13.17833333,33.32033333,486.3066667,23.45011111,29.185,1.361277778,-0.837111111,-1.997488889,1017.915894,25.32422222,66.40966667,3.91,58.91824444,0,25.33430897,763,6.042924247,2.594512284,0,7.029677402,0.225733626,0.997081169,0.144469518,0
46,5/31/2021 11:30,1131366.5,13.26866667,34.12755556,479.5677778,23.12534444,29.85,1.294844444,-0.848555556,-1.952044444,1017.915894,25.63511111,65.53311111,3.301111111,77.45005556,0,25.33383817,763,6.043134711,2.593543752,0,7.026328731,0.225732511,0.997081276,0.144468804,0
47,5/31/2021 11:45,1131456.5,13.35688889,35.51355556,449.0833333,21.6557,30.44666667,1.368822222,-0.9335,-2.008188889,1017.915894,26.06844444,64.27988889,3.476666667,76.90196667,0,25.33351031,763,6.043236415,2.584177765,0,7.025797698,0.225777685,0.99708133,0.144497715,0
48,5/31/2021 12:00,1131546.5,13.39822222,36.27744444,531.2388889,25.61668889,30.96222222,1.282711111,-0.770944444,-1.931711111,1017.886719,26.44188889,63.32955556,3.675,77.33972222,0,25.33424369,763,6.043548584,2.604891537,0,7.02780483,0.22576767,0.997081259,0.144491306,0
49,5/31/2021 12:15,1131636.5,13.38822222,36.41733333,515.99,24.88172222,30.71544444,1.394577778,-0.758522222,-1.8976,1017.886719,26.73777778,62.31855556,3.615,94.50044444,0,25.33426649,763,6.043132359,2.582959573,0,7.025724113,0.225740543,0.997081122,0.144473945,0
50,5/31/2021 12:30,1131726.5,13.38322222,36.76955556,509.63,24.57548889,32.418,1.285011111,-0.750133333,-1.614322222,1017.886719,27.28855556,60.75022222,2.740277778,99.21177778,0,25.33328091,763,6.043132359,2.590108304,0,7.022608627,0.225697333,0.997081379,0.14444629,0
51,5/31/2021 12:45,1131816.5,13.39144444,37.227,531.8588889,25.64666667,32.70722222,1.305,-0.791277778,-1.591944444,1017.886719,27.57466667,59.735,2.664444444,111.2070222,0,25.3336692,763,6.043134711,2.584651088,0.000193846,7.02173729,0.225569376,0.99708123,0.144364397,0
52,5/31/2021 13:00,1131906.5,13.37733333,37.521,597.3711111,28.80611111,33.41033333,1.3717,-0.8548,-1.820277778,1017.476807,27.98322222,57.84877778,3.015,93.20933333,0,25.3329069,763,6.042924247,2.586933727,0,7.025652308,0.225442341,0.997081402,0.144283095,0
53,5/31/2021 13:15,1131996.5,13.34311111,37.66333333,635.7188889,30.655,34.717,1.323244444,-0.786355556,-1.609233333,1017.476807,28.15011111,55.81744444,2.728055556,109.3689889,0,25.33287471,763,6.042927774,2.572250446,0,7.026010131,0.225458569,0.997081309,0.144293482,0
54,5/31/2021 13:30,1132086.5,13.39422222,37.87155556,369.8511111,17.83428889,32.07044444,1.329322222,-0.767733333,-1.7623,1017.476807,28.26188889,55.34155556,3.565,75.50318889,0,25.3319038,763,6.042508022,2.573725505,0,7.024274699,0.225521564,0.997081617,0.144333798,0
55,5/31/2021 13:45,1132176.5,13.42988889,37.78433333,497.9055556,24.00968889,31.66877778,1.275433333,-0.791,-1.707233333,1017.476807,28.27477778,54.99522222,3.4475,57.52877778,0,25.33362059,763,6.042612079,2.573385575,0,7.027449359,0.22546803,0.997081163,0.144299536,0
56,5/31/2021 14:00,1132266.5,13.36555556,37.97744444,627.32,30.25,35.082,1.345588889,-0.765133333,-1.574611111,1016.967529,29.15622222,52.10377778,1.8425,133.0574111,0,25.33378748,763,6.043031243,2.580135743,0,7.027749137,0.2254933,0.997081153,0.144315709,0
57,5/31/2021 14:15,1132356.5,13.37511111,39.06311111,610.29,29.429,36.52588889,1.295922222,-0.867177778,-1.582144444,1016.967529,29.70166667,49.70322222,2.014166667,140.4107778,0,25.33360377,763,6.043028303,2.584548263,0,7.028250055,0.22539452,0.997081157,0.14425249,0
58,5/31/2021 14:30,1132446.5,13.34133333,39.82144444,319.24,15.39342222,34.47044444,1.288955556,-0.7333,-1.534422222,1016.967529,29.40977778,49.27077778,2.588333333,85.65812222,0,25.3333657,763,6.042508022,2.56834073,0,7.026384757,0.22560917,0.997081228,0.144389866,0
59,5/31/2021 14:45,1132536.5,13.34822222,39.47433333,219.7288889,10.59551111,31.70122222,1.264944444,-0.766577778,-1.508566667,1016.967529,29.11466667,48.16555556,2.040833333,151.8562222,0,25.33278178,763,6.043238179,2.570855312,0,7.025988592,0.225468017,0.997081357,0.144299528,0
60,5/31/2021 15:00,1132626.5,13.28788889,39.40833333,615.5233333,29.68088889,36.239,1.2474,-0.811977778,-1.498555556,1016.600464,29.99711111,44.82122222,0.952777778,102.0011222,0,25.33364625,763,6.043236415,2.576208541,0,7.024608268,0.225553178,0.99708118,0.14435403,0
61,5/31/2021 15:15,1132716.5,13.26644444,41.40377778,508.9577778,24.54304444,39.87177778,1.331055556,-0.761288889,-1.5533,1016.600464,31.22577778,42.30177778,1.29,119.9413556,0,25.3328835,763,6.043134711,2.565093325,0,7.022698666,0.225493169,0.997081303,0.144315625,0
62,5/31/2021 15:30,1132806.5,13.25622222,42.29888889,396.0922222,19.10086667,36.96866667,1.262655556,-0.7912,-1.525022222,1016.600464,30.65577778,43.51233333,1.716388889,94.1381,0,25.33287308,763,6.043132359,2.572901138,0,7.022166019,0.225645196,0.997081402,0.144412922,0
63,5/31/2021 15:45,1132896.5,13.302,42.07355556,204.8322222,9.876955556,35.19333333,1.271622222,-0.814911111,-1.529777778,1016.600464,30.63255556,43.18677778,1.7675,107.284,0,25.33266068,763,6.043236415,2.56779919,0,7.020859168,0.22555246,0.997081364,0.144353571,0
64,5/31/2021 16:00,1132986.5,13.32455556,40.88188889,241.3366667,11.63742222,32.42133333,1.350622222,-0.826588889,-1.603011111,1015.737183,29.62311111,44.96933333,2.453333333,219.1366667,0,25.33397334,763,6.043031243,2.564062388,0,7.018464708,0.225518419,0.997081036,0.144331785,0
65,5/31/2021 16:15,1133076.5,13.31644444,40.00766667,408.9366667,19.71925556,33.74966667,1.265422222,-0.780411111,-1.500933333,1015.737183,29.86011111,43.64055556,1.430555556,213.8438111,0,25.33404558,763,6.043028303,2.588654757,0,7.021811583,0.225473391,0.997081108,0.144302967,0
66,5/31/2021 16:30,1133166.5,13.29633333,40.82911111,404.3222222,19.49671111,38.01288889,1.313711111,-0.8227,-1.577477778,1015.737183,31.01711111,41.50911111,1.918611111,116.1489556,0,25.33375368,763,6.042824306,2.571499808,0,7.023233403,0.225663108,0.997081179,0.144424387,0
67,5/31/2021 16:45,1133256.5,13.302,41.01288889,340.9244444,16.43952222,34.88155556,1.2614,-0.791333333,-1.520022222,1015.737183,30.73044444,41.70755556,1.744166667,78.43744444,0,25.33392663,763,6.042716135,2.565069768,0,7.022037384,0.225763864,0.997081135,0.14448887,0
68,5/31/2021 17:00,1133346.5,13.30422222,41.31188889,405.4433333,19.55111111,37.40122222,1.310311111,-0.854466667,-1.576977778,1015.284302,31.10766667,40.77277778,1.257222222,169.2351333,0,25.3337822,763,6.042924247,2.552278941,0,7.024024386,0.225670495,0.997081095,0.144429113,0
69,5/31/2021 17:15,1133436.5,13.26577778,42.67211111,376.4777778,18.15466667,39.08666667,1.283611111,-0.824366667,-1.539844444,1015.284302,32.13588889,38.09044444,0.834444444,168.2836778,0,25.33334816,763,6.04261737,2.554561025,0,7.021654213,0.225679095,0.997081208,0.144434618,0
70,5/31/2021 17:30,1133526.5,13.22422222,43.60766667,374.6677778,18.06744444,37.12233333,1.298111111,-0.774711111,-1.827166667,1015.284302,31.202,40.62822222,3.361666667,67.99145556,0,25.33257502,763,6.043028303,2.564142735,0,7.019989201,0.225570674,0.997081392,0.144365228,0
71,5/31/2021 17:45,1133616.5,13.22855556,42.80222222,326.1266667,15.72633333,35.14544444,1.261722222,-0.871888889,-1.614744444,1015.284302,30.73411111,41.82966667,2.762777778,66.16521111,0,25.33390115,763,6.042924247,2.567788279,0.000162108,7.02112196,0.225481231,0.997081071,0.144307985,0
72,5/31/2021 18:00,1133706.5,13.23633333,42.21344444,291.73,14.06755556,34.37811111,1.246244444,-0.8311,-1.578033333,1015.068481,30.60311111,41.50644444,3.343333333,51.50643333,0,25.33326368,763,6.043134711,2.577609352,0,7.020234356,0.225338046,0.997081213,0.144216347,0
73,5/31/2021 18:15,1133796.5,13.19044444,41.58322222,175.9875556,8.486888889,33.55044444,1.320133333,-0.830277778,-1.607733333,1015.068481,30.66355556,41.30933333,2.815,52.6472,0,25.33282159,763,6.042508022,2.573450878,0.00019882,7.018348103,0.225275969,0.99708125,0.144176617,0
74,5/31/2021 18:30,1133886.5,12.97733333,39.81066667,51.94522222,2.504744444,30.58311111,1.274122222,-0.819633333,-1.550555556,1015.068481,30.42111111,41.24755556,1.8075,83.4992,0,25.33344109,763,6.043134711,2.569777435,0,7.020526708,0.225389385,0.997081158,0.144249203,0
75,5/31/2021 18:45,1133976.5,12.94655556,38.498,87.79211111,4.233433333,30.61244444,1.245333333,-0.802644444,-1.517111111,1015.068481,30.35588889,41.01811111,1.951944444,78.93973333,0,25.33310231,763,6.043548584,2.58130296,0,7.018912364,0.225524511,0.997081338,0.144335684,0
76,5/31/2021 19:00,1134066.5,12.96033333,38.178,136.6602222,6.589822222,31.30822222,1.290911111,-0.809333333,-1.547888889,1015.167725,30.23711111,40.77855556,2.136666667,68.46832222,0,25.33300903,763,6.042612079,2.58202269,0,7.018614642,0.225540711,0.997081362,0.144346052,0
77,5/31/2021 19:15,1134156.5,12.91955556,38.222,86.98855556,4.194511111,30.82133333,1.2813,-0.813411111,-1.5526,1015.167725,30.33433333,40.38088889,1.755,120.3316889,0,25.33317919,763,6.043341647,2.557961434,0,7.018349066,0.225543211,0.997081217,0.144347652,0
78,5/31/2021 19:30,1134246.5,12.88233333,38.15066667,33.51866667,1.616266667,29.72244444,1.242366667,-0.806355556,-1.492922222,1015.167725,30.32088889,40.24355556,1.051944444,103.9761667,0,25.33404541,763,6.042195854,2.56314894,0,7.020176329,0.225448448,0.997081021,0.144287004,0
79,5/31/2021 19:45,1134336.5,12.85111111,37.56422222,15.25055556,0.735411111,28.88666667,1.254766667,-0.7829,-1.509811111,1015.167725,29.93311111,40.48455556,2.088055556,54.32774444,0,25.33477627,763,6.042924247,2.565969902,0,7.017544107,0.225489595,0.99708086,0.144313338,0
80,5/31/2021 20:00,1134426.5,12.82755556,36.709,5.907322222,0.2848,28.18455556,1.248411111,-0.840166667,-1.524677778,1015.434937,29.56833333,39.69355556,2.424166667,57.47788889,0,25.33385506,763,6.043031243,2.569365823,0,7.019984,0.225683175,0.997081184,0.144437229,0
81,5/31/2021 20:15,1134516.5,12.81122222,35.80755556,-4.184755556,-0.2018,27.29722222,1.251466667,-0.819222222,-1.508433333,1015.434937,29.29233333,40.27377778,1.720277778,69.53843333,0,25.33341685,763,6.043028303,2.560618375,0,7.022224147,0.225704086,0.997081229,0.144450612,0
82,5/31/2021 20:30,1134606.5,12.80622222,35.02211111,-8.768033333,-0.422744444,26.73455556,1.227877778,-0.796311111,-1.482733333,1015.434937,28.91733333,41.08566667,2.1575,24.47418889,0,25.33381282,763,6.043031243,2.564317191,0,7.02241934,0.225700774,0.997081135,0.144448492,0
83,5/31/2021 20:45,1134696.5,12.80377778,34.35577778,-9.970111111,-0.480766667,26.22355556,1.248866667,-0.782666667,-1.4843,1015.434937,28.51866667,41.99222222,1.645,24.36348889,0,25.33369723,763,6.042820191,2.564963562,0,7.024736247,0.22593383,0.997081241,0.144597648,0
84,5/31/2021 21:00,1134786.5,12.797,33.79211111,-10.25533333,-0.4945,25.789,1.241144444,-0.803555556,-1.489033333,1015.793701,28.18744444,42.73377778,1.103611111,22.68868889,0,25.33466582,763,6.043028303,2.567324473,0,7.026526378,0.226063487,0.997081055,0.144680629,0
85,5/31/2021 21:15,1134876.5,12.79244444,33.252,-10.87044444,-0.524166667,25.27011111,1.211022222,-0.781811111,-1.450211111,1015.793701,27.89333333,43.80255556,0.391944444,39.60911111,0,25.33424369,763,6.043031243,2.546594147,0,7.027372034,0.225808445,0.997080982,0.144517402,0
86,5/31/2021 21:30,1134966.5,12.78022222,32.76188889,-10.91155556,-0.526133333,24.89511111,1.228344444,-0.764733333,-1.455288889,1015.793701,27.70066667,45.02855556,0.104722222,73.90933333,0,25.33316196,763,6.043132359,2.561878421,0,7.023520421,0.225595913,0.997081262,0.144381382,0
87,5/31/2021 21:45,1135056.5,12.77511111,32.37066667,-8.634111111,-0.416333333,24.71311111,1.219655556,-0.788833333,-1.460855556,1015.793701,27.52322222,45.66744444,0.135,42.52252222,0,25.33401558,763,6.042824306,2.57672338,0,7.024076904,0.225470681,0.9970811,0.144301232,0
88,5/31/2021 22:00,1135146.5,12.76511111,32.13322222,-7.576,-0.365322222,24.73388889,1.263844444,-0.789222222,-1.4993,1016.176147,27.28633333,46.033,0.036388889,26.68622222,0,25.33464033,763,6.043236415,2.567761272,0,7.029095614,0.225389555,0.99708085,0.144249313,0
89,5/31/2021 22:15,1135236.5,12.76177778,31.94122222,82.66846667,-0.406533333,24.40833333,1.250844444,-0.807633333,-1.497333333,1016.176147,26.86711111,47.90277778,0.193333333,32.06155556,0,25.33465732,763,6.043132359,2.577584334,0,7.027290084,0.225453852,0.997080929,0.144290461,0
90,5/31/2021 22:30,1135326.5,12.76055556,31.64733333,82.33045556,-0.422855556,24.07288889,1.2385,-0.791966667,-1.478722222,1016.176147,26.30588889,49.573,1.530833333,30.87047778,0,25.33448024,763,6.042824306,2.578741311,0,7.02568239,0.225588943,0.997081023,0.14437692,0
91,5/31/2021 22:45,1135416.5,12.75333333,31.35244444,-7.860744444,-0.379077778,23.96988889,1.225622222,-0.7953,-1.480944444,1016.176147,26.09211111,50.28266667,2.285833333,41.21911111,0,25.33338287,763,6.043236415,2.567488104,0,7.031081644,0.225621048,0.997081245,0.144397468,0
92,5/31/2021 23:00,1135506.5,12.748,31.19233333,-8.277911111,-0.399144444,24.07055556,1.2216,-0.788344444,-1.735744444,1016.6521,26.19477778,50.60711111,3.715833333,58.50011111,0,25.33395195,763,6.042612079,2.581979891,0,7.028731831,0.225641718,0.997081191,0.144410696,0
