,Datetime,RecordNumber,Batt_V,PTemp_C,Flux_Wattspersqrmeter,Raw_flux_milivolts,cs_temp,x_or,y_or,z_or,PRESSURE_mbar,Temp_C,RelHumidity,WindSpeed_mPers,WindDir_0North,Rain_mmTotal,TEMP_C,PRESSURE_mmhg,VOLTAGE,DEPTH_m,DISOLVEDO2_%sat,PH,SPECIFICCONDUCTIVITY_milisiemensPercm,SPECIFICGRAVITY,TOTALDISSOLVEDSOLIDS_gramPerLiter,na,uncorrected_depth,Gauge_pressure_diff_mbar,Gauge_depth_meters
41,2022-01-03 10:15:00,3006155.5,12.4478888888889,10.654777777777783,68.05944444444442,3.2818777777777774,4.696911111111111,1.0450222222222225,-0.6312777777777778,-1.3137111111111106,1019.342041015625,4.410511111111111,77.54188888888889,1.4605555555555558,214.13904444444444,0.0,25.2559814453125,768.0,5.96785167058309,2.3778823693593343,0.0,6.291195170084635,0.18764766156673432,0.9970869421958924,0.12009449998537701,0.0,20.967882369359334,4.573894331574794,21.014523111422882
42,2022-01-03 10:30:00,3006245.5,12.468777777777788,10.831222222222216,70.68555555555555,3.4084777777777786,4.792544444444444,1.0607333333333329,-0.7849888888888888,-1.4083222222222218,1019.342041015625,4.4993444444444455,77.50877777777777,1.8849999999999991,212.32547777777776,0.0,25.25588175455729,768.0,5.9654098192850755,2.3831745147705083,0.0,6.2912487665812185,0.18769916693369548,0.9970869700113932,0.1201274648308754,0.0,20.97317451477051,4.573894331574794,21.019815256834054
43,2022-01-03 10:45:00,3006335.5,12.532555555555547,10.966444444444441,83.25666666666666,4.014644444444443,5.023899999999999,1.1567444444444441,-0.8640666666666664,-1.5490777777777782,1019.342041015625,4.544266666666664,77.15044444444445,1.8705555555555549,183.16815555555564,0.0,25.2559814453125,768.0,5.9702935218811035,2.3861462116241454,0.0,6.289464982350668,0.18777725597222647,0.99708700577418,0.1201774408419927,0.0,20.976146211624144,4.573894331574794,21.022786953687692
44,2022-01-03 11:00:00,3006425.5,12.55366666666665,11.116999999999999,80.38877777777779,3.876377777777779,5.240788888888888,1.0552888888888885,-0.7442666666666667,-1.4343000000000001,1019.760986328125,4.720477777777778,76.33700000000002,1.6680555555555556,183.79561111111107,0.0,25.25558064778646,768.0,5.9702935218811035,2.390556780497233,0.0,6.292862987518309,0.1875416119893392,0.9970869541168212,0.12002662867307665,0.0,20.98055678049723,4.154949019074911,21.022925469285706
45,2022-01-03 11:15:00,3006515.5,12.652666666666672,11.327,95.44111111111114,4.602466666666667,5.488811111111111,1.040844444444444,-0.5743333333333331,-1.2986444444444443,1019.760986328125,4.791577777777779,75.0081111111111,1.8733333333333333,216.95037777777782,0.0,25.255782063802084,768.0,5.966630744934082,2.3893270015716555,0.0,6.292771085103352,0.18747447232405345,0.9970869302749634,0.11998365819454193,0.0,20.979327001571654,4.154949019074911,21.02169569036013
46,2022-01-03 11:30:00,3006605.5,12.793666666666665,11.580111111111114,110.26222222222222,5.316855555555557,5.965066666666669,1.048588888888889,-0.6596000000000001,-1.3012555555555552,1019.760986328125,4.95807777777778,74.6903333333333,1.54,193.1801555555555,0.0,25.25528361002604,768.0,5.9702935218811035,2.3915812810262045,0.0,6.293646589914958,0.18740234275658926,0.9970870018005372,0.11993749688069025,0.0,20.981581281026205,4.154949019074911,21.02394996981468
47,2022-01-03 11:45:00,3006695.5,13.101888888888881,12.084111111111108,174.83333333333337,8.430544444444442,6.729477777777776,1.1099333333333337,-0.8992888888888891,-1.5654999999999994,1019.760986328125,5.031299999999998,74.44233333333332,2.035555555555556,189.62622222222222,0.0,25.25558268229167,768.0,5.9702935218811035,2.384731403986613,0.0,6.292561658223471,0.1874301036198934,0.9970870375633242,0.11995526403188705,0.0,20.974731403986613,4.154949019074911,21.017100092775088
48,2022-01-03 12:00:00,3006785.5,13.507222222222229,13.241222222222223,216.81666666666675,10.455222222222222,8.775133333333331,1.078355555555555,-0.6406,-1.361044444444444,1019.5109252929688,5.699966666666665,73.12844444444444,1.4105555555555558,214.78727777777777,0.0,25.25528361002604,768.0,5.969072596232097,2.376160494486491,0.0,6.290656979878744,0.18743391931056974,0.9970869739850362,0.11995770533879598,0.0,20.96616049448649,4.40501005423103,21.01107909619279
49,2022-01-03 12:15:00,3006875.5,13.828666666666665,16.39277777777778,326.05555555555577,15.723011111111113,11.300666666666663,1.138722222222222,-0.6819555555555555,-1.4684666666666668,1019.5109252929688,6.281288888888887,71.34944444444442,2.0900000000000007,206.30604444444438,0.0,25.25628051757813,768.0,5.967851670583088,2.376350990931193,0.0,6.290837542215983,0.1874009758234024,0.997086747487386,0.1199366216858228,0.0,20.966350990931193,4.40501005423103,21.011269592637493
50,2022-01-03 12:30:00,3006965.5,13.78422222222223,17.811666666666675,288.028888888889,13.888944444444443,11.559333333333335,1.179533333333333,-0.9285,-1.5623666666666667,1019.5109252929688,6.782444444444444,70.09688888888891,1.5911111111111107,190.94222222222223,0.0,25.25628051757813,768.0,5.9654098192850755,2.379014015197754,0.0,6.294326877593994,0.18736397325992585,0.9970867911974588,0.11991294076045356,0.0,20.969014015197754,4.40501005423103,21.013932616904057
